EmployeeID,Position,ExperienceYears,Degree,Field,Certification,ResearchPublications,University,Location,Salary
9351,Associate Professor,3,Bachelor's,Arts,Advanced Certified,20,University C,Rural,72500
9352,Lecturer,38,Bachelor's,Medicine,Certified,14,University A,Urban,89440
9353,Assistant Professor,23,Bachelor's,Medicine,Advanced Certified,58,University A,Rural,78100
9354,Associate Professor,13,Bachelor's,Business,None,94,University C,Rural,85300
9355,Professor,9,Master's,Science,None,73,University A,Rural,104100
9356,Assistant Professor,21,Master's,Medicine,None,5,University D,Rural,64500
9357,Professor,8,PhD,Arts,None,23,University D,Urban,134680
9358,Research Scientist,17,Master's,Medicine,Certified,96,University D,Suburban,96470
9359,Assistant Professor,16,Bachelor's,Science,None,59,University D,Rural,67800
9360,Lecturer,16,Master's,Engineering,Certified,27,University A,Suburban,71940
9361,Research Scientist,28,Master's,Medicine,Certified,91,University C,Suburban,101420
9362,Research Scientist,16,Bachelor's,Arts,Certified,73,University C,Suburban,85360
9363,Professor,14,Master's,Engineering,None,22,University C,Rural,96400
9364,Research Scientist,38,Bachelor's,Engineering,None,78,University B,Rural,86600
9365,Associate Professor,20,Master's,Business,Advanced Certified,45,University C,Rural,91000
9366,Assistant Professor,34,Bachelor's,Business,None,36,University B,Urban,93860
9367,Associate Professor,29,PhD,Medicine,None,13,University C,Suburban,101310
9368,Professor,3,Master's,Arts,None,47,University D,Urban,124670
9369,Professor,10,PhD,Business,Certified,77,University C,Urban,153920
9370,Assistant Professor,20,Bachelor's,Science,Advanced Certified,70,University B,Rural,79000
9371,Research Scientist,2,Bachelor's,Science,None,35,University D,Suburban,66000
9372,Lecturer,27,PhD,Engineering,Advanced Certified,81,University B,Suburban,105270
9373,Professor,32,Bachelor's,Engineering,Certified,59,University A,Rural,110800
9374,Assistant Professor,10,Bachelor's,Engineering,Advanced Certified,53,University A,Rural,70600
9375,Lecturer,40,Bachelor's,Science,Advanced Certified,78,University A,Urban,112580
9376,Research Scientist,17,Bachelor's,Business,Advanced Certified,62,University D,Rural,79900
9377,Professor,33,Bachelor's,Business,Advanced Certified,96,University D,Urban,159510
9378,Assistant Professor,6,Bachelor's,Medicine,Advanced Certified,47,University B,Suburban,74140
9379,Assistant Professor,39,Bachelor's,Arts,Certified,21,University D,Urban,97110
9380,Assistant Professor,18,Bachelor's,Science,None,42,University C,Rural,65400
9381,Professor,9,PhD,Engineering,Advanced Certified,40,University B,Suburban,125950
9382,Lecturer,8,Master's,Arts,Certified,16,University C,Urban,76960
9383,Assistant Professor,25,Bachelor's,Engineering,Certified,62,University D,Urban,98670
9384,Research Scientist,31,PhD,Arts,None,89,University C,Suburban,110330
9385,Assistant Professor,4,Bachelor's,Arts,Certified,78,University D,Urban,89180
9386,Lecturer,20,Master's,Business,None,17,University D,Urban,81120
9387,Professor,28,Bachelor's,Medicine,Advanced Certified,71,University C,Urban,149760
9388,Assistant Professor,40,PhD,Medicine,Certified,2,University A,Rural,86400
9389,Assistant Professor,1,PhD,Engineering,Certified,53,University D,Rural,77100
9390,Research Scientist,40,Master's,Science,Certified,13,University B,Rural,82600
9391,Research Scientist,23,Bachelor's,Medicine,Advanced Certified,33,University B,Urban,100230
9392,Assistant Professor,13,PhD,Science,None,96,University A,Suburban,97570
9393,Assistant Professor,16,Master's,Engineering,None,100,University C,Urban,105300
9394,Research Scientist,26,Master's,Science,Certified,0,University A,Urban,94900
9395,Lecturer,31,Bachelor's,Arts,Certified,47,University C,Rural,71900
9396,Associate Professor,1,PhD,Arts,Advanced Certified,98,University A,Rural,102100
9397,Associate Professor,17,Bachelor's,Engineering,Advanced Certified,9,University D,Urban,100490
9398,Assistant Professor,16,Bachelor's,Science,None,82,University B,Rural,72400
9399,Research Scientist,37,Bachelor's,Science,Certified,10,University A,Urban,98150
9400,Professor,10,PhD,Engineering,Certified,98,University B,Rural,122600
9401,Professor,38,Master's,Medicine,Certified,65,University C,Urban,156000
9402,Associate Professor,31,Bachelor's,Business,Certified,2,University A,Urban,102570
9403,Lecturer,10,Bachelor's,Medicine,Advanced Certified,14,University A,Suburban,64680
9404,Associate Professor,34,PhD,Business,Advanced Certified,58,University A,Rural,110600
9405,Assistant Professor,6,Bachelor's,Science,None,63,University A,Suburban,69960
9406,Lecturer,28,Master's,Business,Certified,46,University B,Rural,75200
9407,Professor,28,Bachelor's,Business,Advanced Certified,91,University D,Rural,119200
9408,Research Scientist,13,Master's,Science,Certified,1,University B,Rural,66700
9409,Research Scientist,12,Bachelor's,Arts,None,29,University D,Suburban,70180
9410,Assistant Professor,40,Bachelor's,Business,Certified,37,University A,Rural,78400
9411,Associate Professor,2,Bachelor's,Engineering,Advanced Certified,4,University D,Urban,89440
9412,Assistant Professor,8,Master's,Medicine,Advanced Certified,5,University B,Urban,84500
9413,Research Scientist,9,Bachelor's,Science,None,4,University A,Rural,57300
9414,Professor,8,Bachelor's,Science,None,11,University B,Rural,86200
9415,Research Scientist,3,Bachelor's,Business,Certified,3,University B,Rural,57100
9416,Lecturer,9,Master's,Arts,Certified,23,University B,Rural,61100
9417,Research Scientist,13,Bachelor's,Arts,Advanced Certified,24,University D,Rural,70300
9418,Research Scientist,9,PhD,Medicine,Advanced Certified,25,University A,Rural,83500
9419,Lecturer,31,Master's,Medicine,Advanced Certified,54,University A,Suburban,90530
9420,Associate Professor,25,PhD,Arts,None,45,University B,Urban,125450
9421,Research Scientist,8,Bachelor's,Arts,None,45,University C,Rural,65000
9422,Assistant Professor,31,Master's,Arts,None,42,University B,Suburban,84590
9423,Research Scientist,31,Master's,Business,Certified,59,University D,Suburban,96030
9424,Assistant Professor,17,Bachelor's,Engineering,None,32,University D,Rural,62900
9425,Lecturer,19,PhD,Medicine,Certified,20,University A,Suburban,83050
9426,Research Scientist,3,Master's,Science,Certified,86,University C,Urban,102310
9427,Lecturer,30,Master's,Arts,Certified,100,University D,Rural,87000
9428,Lecturer,10,Master's,Arts,None,36,University A,Rural,61200
9429,Associate Professor,29,Master's,Engineering,Advanced Certified,11,University C,Urban,115310
9430,Research Scientist,40,Master's,Arts,None,100,University C,Suburban,106700
9431,Assistant Professor,18,Bachelor's,Medicine,None,20,University A,Rural,61000
9432,Assistant Professor,12,Master's,Arts,None,12,University D,Urban,79820
9433,Research Scientist,23,PhD,Engineering,Certified,32,University B,Urban,114270
9434,Associate Professor,11,Master's,Business,Advanced Certified,69,University D,Rural,91300
9435,Associate Professor,9,Bachelor's,Medicine,None,75,University D,Urban,103350
9436,Associate Professor,24,Bachelor's,Business,None,60,University D,Rural,84000
9437,Assistant Professor,25,PhD,Science,Certified,29,University A,Suburban,92730
9438,Lecturer,25,Master's,Engineering,None,36,University A,Rural,68700
9439,Associate Professor,9,PhD,Science,None,81,University B,Rural,95700
9440,Assistant Professor,12,PhD,Science,Certified,15,University D,Urban,97500
9441,Assistant Professor,11,PhD,Science,None,44,University D,Urban,100490
9442,Lecturer,38,PhD,Science,Advanced Certified,70,University B,Suburban,108900
9443,Research Scientist,28,Master's,Engineering,Certified,0,University C,Rural,74000
9444,Research Scientist,8,Bachelor's,Business,Advanced Certified,52,University C,Suburban,80740
9445,Associate Professor,10,Bachelor's,Arts,None,27,University B,Urban,91520
9446,Associate Professor,25,Master's,Science,Certified,52,University D,Suburban,99990
9447,Lecturer,36,PhD,Arts,Certified,43,University A,Rural,88600
9448,Associate Professor,9,Master's,Arts,None,66,University D,Rural,82700
9449,Lecturer,8,PhD,Science,Advanced Certified,38,University B,Rural,77600
9450,Assistant Professor,3,PhD,Medicine,None,9,University B,Urban,86190
9451,Associate Professor,18,Master's,Arts,Certified,50,University B,Urban,113100
9452,Assistant Professor,35,Master's,Medicine,Certified,13,University A,Rural,76100
9453,Professor,17,PhD,Business,Certified,78,University D,Urban,158730
9454,Lecturer,36,PhD,Arts,None,5,University A,Suburban,85800
9455,Professor,28,PhD,Engineering,None,38,University C,Suburban,128260
9456,Associate Professor,15,PhD,Business,None,79,University D,Rural,98300
9457,Assistant Professor,19,Master's,Business,Advanced Certified,81,University B,Urban,111410
9458,Associate Professor,22,Bachelor's,Medicine,Advanced Certified,98,University D,Rural,97600
9459,Professor,6,Bachelor's,Science,Advanced Certified,47,University B,Suburban,109340
9460,Associate Professor,7,PhD,Engineering,Certified,24,University A,Suburban,94930
9461,Research Scientist,9,Bachelor's,Engineering,Advanced Certified,96,University D,Urban,107510
9462,Professor,20,Bachelor's,Medicine,Certified,32,University B,Suburban,109340
9463,Associate Professor,37,Bachelor's,Medicine,Advanced Certified,82,University A,Urban,132470
9464,Assistant Professor,11,Bachelor's,Business,Advanced Certified,74,University D,Urban,97890
9465,Associate Professor,2,Bachelor's,Medicine,Certified,66,University D,Suburban,84920
9466,Assistant Professor,22,Bachelor's,Science,None,64,University C,Suburban,78980
9467,Research Scientist,36,PhD,Business,Advanced Certified,39,University D,Rural,99800
9468,Associate Professor,5,PhD,Business,Certified,24,University C,Urban,110890
9469,Research Scientist,7,PhD,Business,None,56,University D,Rural,81700
9470,Professor,6,Master's,Engineering,None,31,University C,Urban,122460
9471,Assistant Professor,22,Bachelor's,Engineering,None,45,University A,Suburban,74800
9472,Professor,10,Bachelor's,Business,Certified,99,University D,Urban,140140
9473,Assistant Professor,40,Master's,Science,Advanced Certified,3,University A,Rural,80600
9474,Research Scientist,20,Bachelor's,Arts,Advanced Certified,22,University D,Urban,95420
9475,Lecturer,28,PhD,Business,Advanced Certified,79,University D,Suburban,105380
9476,Associate Professor,23,PhD,Medicine,None,74,University D,Rural,101300
9477,Research Scientist,35,Master's,Arts,Advanced Certified,21,University D,Urban,111410
9478,Assistant Professor,1,PhD,Engineering,Certified,32,University D,Urban,94770
9479,Assistant Professor,29,Master's,Engineering,Advanced Certified,40,University D,Urban,107250
9480,Assistant Professor,9,PhD,Arts,Advanced Certified,61,University B,Urban,112710
9481,Assistant Professor,9,Bachelor's,Medicine,Advanced Certified,37,University D,Urban,86970
9482,Associate Professor,22,PhD,Engineering,Advanced Certified,55,University C,Suburban,114400
9483,Professor,2,Master's,Engineering,Certified,62,University D,Suburban,111540
9484,Lecturer,16,Bachelor's,Business,Advanced Certified,76,University A,Rural,74200
9485,Associate Professor,40,Master's,Science,None,84,University C,Urban,132340
9486,Assistant Professor,6,Bachelor's,Medicine,Advanced Certified,75,University C,Suburban,80300
9487,Associate Professor,13,Bachelor's,Business,None,54,University C,Suburban,85030
9488,Research Scientist,33,PhD,Science,None,50,University B,Urban,121550
9489,Assistant Professor,19,PhD,Engineering,None,89,University D,Rural,90300
9490,Lecturer,15,Bachelor's,Science,Certified,64,University A,Urban,87490
9491,Assistant Professor,33,PhD,Engineering,None,56,University A,Rural,90700
9492,Lecturer,10,PhD,Business,None,85,University A,Rural,81000
9493,Lecturer,1,Master's,Engineering,Advanced Certified,26,University B,Suburban,67870
9494,Professor,12,PhD,Science,Certified,56,University B,Rural,115200
9495,Professor,29,Bachelor's,Business,Certified,54,University B,Suburban,119130
9496,Associate Professor,17,PhD,Science,Certified,95,University D,Suburban,116050
9497,Associate Professor,4,Bachelor's,Science,None,71,University B,Urban,99060
9498,Lecturer,29,Bachelor's,Arts,None,97,University A,Urban,101270
9499,Assistant Professor,7,Master's,Engineering,None,81,University B,Rural,72700
9500,Research Scientist,13,Bachelor's,Engineering,Advanced Certified,3,University A,Urban,85930
9501,Research Scientist,5,Bachelor's,Science,None,64,University C,Urban,87490
9502,Assistant Professor,6,Master's,Engineering,Certified,55,University A,Rural,70000
9503,Assistant Professor,34,Bachelor's,Medicine,Advanced Certified,52,University C,Urban,107120
9504,Professor,7,Master's,Engineering,Advanced Certified,43,University D,Suburban,114510
9505,Research Scientist,28,Bachelor's,Business,Certified,15,University B,Urban,93600
9506,Lecturer,10,PhD,Engineering,None,93,University D,Urban,107380
9507,Associate Professor,4,Master's,Medicine,Advanced Certified,22,University D,Urban,101920
9508,Professor,3,Master's,Science,Certified,30,University D,Suburban,105050
9509,Research Scientist,25,Bachelor's,Engineering,None,27,University C,Rural,69900
9510,Assistant Professor,23,Master's,Business,Advanced Certified,49,University B,Suburban,89430
9511,Research Scientist,27,Bachelor's,Medicine,Advanced Certified,100,University D,Rural,92500
9512,Lecturer,14,Master's,Arts,Advanced Certified,15,University D,Suburban,72600
9513,Professor,38,Master's,Science,Advanced Certified,40,University A,Urban,154700
9514,Assistant Professor,32,PhD,Science,Advanced Certified,8,University A,Suburban,96360
9515,Lecturer,23,Bachelor's,Science,None,1,University B,Rural,55700
9516,Associate Professor,40,PhD,Medicine,Certified,42,University A,Urban,138320
9517,Professor,37,Master's,Engineering,Advanced Certified,65,University C,Rural,123500
9518,Lecturer,3,Bachelor's,Engineering,Certified,95,University C,Urban,87750
9519,Lecturer,35,PhD,Engineering,Certified,79,University C,Urban,123890
9520,Assistant Professor,13,Master's,Engineering,Certified,76,University D,Suburban,85470
9521,Associate Professor,34,PhD,Science,None,48,University B,Rural,101600
9522,Lecturer,24,Master's,Arts,Certified,90,University C,Suburban,90200
9523,Professor,1,Master's,Science,Certified,94,University C,Rural,107300
9524,Lecturer,12,Bachelor's,Arts,Certified,96,University C,Suburban,79420
9525,Research Scientist,8,Bachelor's,Arts,Advanced Certified,20,University C,Urban,87100
9526,Professor,19,Bachelor's,Engineering,Advanced Certified,18,University C,Rural,100100
9527,Professor,9,Master's,Business,Certified,56,University C,Rural,103700
9528,Lecturer,28,PhD,Medicine,None,76,University B,Suburban,97020
9529,Assistant Professor,14,Bachelor's,Business,Advanced Certified,59,University C,Rural,73800
